'Wijziging;Project;ID'	'Wijziging;ID'	'Wijziging;Korte omschrijving'	'Wijziging;Status'	'Wijziging;Categorie'	'ID'	'Korte omschrijving'	'Status'
'1.778'	'71.849'	'Open zetten SMB-koppeling vanuit OT, GATDIENSTEN en DIENSTEN naar de TFS.'	'Geregistreerd'	'CAT1'	'783.205'	'80 Verkort model Acceptatie vd wijziging'	'Wacht op uitvoering'
'1.778'	'71.849'	'Open zetten SMB-koppeling vanuit OT, GATDIENSTEN en DIENSTEN naar de TFS.'	'Geregistreerd'	'CAT1'	'783.204'	'90 Verkort model Bijwerken CMDB'	'Wacht op uitvoering'
'1.778'	'71.849'	'Open zetten SMB-koppeling vanuit OT, GATDIENSTEN en DIENSTEN naar de TFS.'	'Geregistreerd'	'CAT1'	'783.203'	'99 Verkort model  Evaluatie '	'Wacht op uitvoering'
'1.778'	'71.877'	'Nieuwe DNS entry/entries voor webrdd'	'In uitvoering'	'CAT0'	'783.581'	'20 KPW bouw'	'Is uitgevoerd'
'1.778'	'71.877'	'Nieuwe DNS entry/entries voor webrdd'	'In uitvoering'	'CAT0'	'783.580'	'35 KPW Funct. test'	'Is uitgevoerd'
'1.778'	'71.877'	'Nieuwe DNS entry/entries voor webrdd'	'In uitvoering'	'CAT0'	'783.579'	'45 KPW Gat test '	'Is uitgevoerd'
'1.778'	'71.877'	'Nieuwe DNS entry/entries voor webrdd'	'In uitvoering'	'CAT0'	'783.578'	'60 KPW Impl.op productie '	'In uitvoering'
'1.778'	'71.877'	'Nieuwe DNS entry/entries voor webrdd'	'In uitvoering'	'CAT0'	'783.577'	'99 KPW Evaluatie vd wijziging '	'Wacht op uitvoering'
'1.778'	'71.878'	'Van WebHosting platform diensten de presentatie diensten webfarm toegang geven tot VIP209.

Gatdiensten: 
RDW49002 > 10.222.2.37
RDW49003 > 10.222.2.39
RDW49004 > 10.222.2.38
RDW49005 > 10.222.2.40
'	'Intake'	'CAT0'	'783.622'	'10 Verkort model Intake'	'In uitvoering'
'1.778'	'71.878'	'Van WebHosting platform diensten de presentatie diensten webfarm toegang geven tot VIP209.

Gatdiensten: 
RDW49002 > 10.222.2.37
RDW49003 > 10.222.2.39
RDW49004 > 10.222.2.38
RDW49005 > 10.222.2.40
'	'Intake'	'CAT0'	'783.621'	'50 Verkort Vrijgave wijziging'	'Wacht op uitvoering'
'1.778'	'71.878'	'Van WebHosting platform diensten de presentatie diensten webfarm toegang geven tot VIP209.

Gatdiensten: 
RDW49002 > 10.222.2.37
RDW49003 > 10.222.2.39
RDW49004 > 10.222.2.38
RDW49005 > 10.222.2.40
'	'Intake'	'CAT0'	'783.620'	'60 Verkort model Implementeren op productie'	'Wacht op uitvoering'
'1.778'	'71.878'	'Van WebHosting platform diensten de presentatie diensten webfarm toegang geven tot VIP209.

Gatdiensten: 
RDW49002 > 10.222.2.37
RDW49003 > 10.222.2.39
RDW49004 > 10.222.2.38
RDW49005 > 10.222.2.40
'	'Intake'	'CAT0'	'783.619'	'80 Verkort model Acceptatie vd wijziging'	'Wacht op uitvoering'
'1.778'	'71.878'	'Van WebHosting platform diensten de presentatie diensten webfarm toegang geven tot VIP209.

Gatdiensten: 
RDW49002 > 10.222.2.37
RDW49003 > 10.222.2.39
RDW49004 > 10.222.2.38
RDW49005 > 10.222.2.40
'	'Intake'	'CAT0'	'783.618'	'90 Verkort model Bijwerken CMDB'	'Wacht op uitvoering'
'1.778'	'71.878'	'Van WebHosting platform diensten de presentatie diensten webfarm toegang geven tot VIP209.

Gatdiensten: 
RDW49002 > 10.222.2.37
RDW49003 > 10.222.2.39
RDW49004 > 10.222.2.38
RDW49005 > 10.222.2.40
'	'Intake'	'CAT0'	'783.617'	'99 Verkort model  Evaluatie '	'Wacht op uitvoering'
